"","City","State","Site.Num","Date.Local","O3.Mean"
"268","Boston","Massachusetts",42,2002-01-15,0.0015
"269","Boston","Massachusetts",42,2002-01-16,0.007875
"270","Boston","Massachusetts",42,2002-01-17,0.004333
"271","Boston","Massachusetts",42,2002-01-18,0.006917
"272","Boston","Massachusetts",42,2002-01-19,0.004
"273","Boston","Massachusetts",42,2002-01-20,0.006125
"274","Boston","Massachusetts",42,2002-01-21,0.001667
"275","Boston","Massachusetts",42,2002-01-22,0.004708
"276","Boston","Massachusetts",42,2002-01-23,0.012208
"277","Boston","Massachusetts",42,2002-01-24,0.001167
"278","Boston","Massachusetts",42,2002-01-25,0.009833
"279","Boston","Massachusetts",42,2002-01-26,0.007792
"280","Boston","Massachusetts",42,2002-01-27,0.005458
"281","Boston","Massachusetts",42,2002-01-28,0.000958
"282","Boston","Massachusetts",42,2002-01-29,0.002917
"283","Boston","Massachusetts",42,2002-01-30,0.003417
"284","Boston","Massachusetts",42,2002-01-31,0.015042
"285","Boston","Massachusetts",42,2002-02-01,0.007542
"286","Boston","Massachusetts",42,2002-02-02,0.016583
"287","Boston","Massachusetts",42,2002-02-03,0.009292
"288","Boston","Massachusetts",42,2002-02-04,0.01175
"289","Boston","Massachusetts",42,2002-02-05,0.015542
"290","Boston","Massachusetts",42,2002-02-06,0.006875
"291","Boston","Massachusetts",42,2002-02-07,0.000667
"292","Boston","Massachusetts",42,2002-02-08,0.010083
"293","Boston","Massachusetts",42,2002-02-09,0.014625
"294","Boston","Massachusetts",42,2002-02-10,0.019125
"295","Boston","Massachusetts",42,2002-02-11,0.0175
"296","Boston","Massachusetts",42,2002-02-12,0.014333
"297","Boston","Massachusetts",42,2002-02-13,0.016333
"298","Boston","Massachusetts",42,2002-02-14,0.011083
"299","Boston","Massachusetts",42,2002-02-15,0.017542
"300","Boston","Massachusetts",42,2002-02-16,0.011833
"301","Boston","Massachusetts",42,2002-02-17,0.011167
"302","Boston","Massachusetts",42,2002-02-18,0.0195
"303","Boston","Massachusetts",42,2002-02-19,0.005625
"304","Boston","Massachusetts",42,2002-02-20,0.012042
"305","Boston","Massachusetts",42,2002-02-21,0.011125
"306","Boston","Massachusetts",42,2002-02-22,0.006958
"307","Boston","Massachusetts",42,2002-02-23,0.015458
"308","Boston","Massachusetts",42,2002-02-24,0.017167
"309","Boston","Massachusetts",42,2002-02-25,0.01425
"310","Boston","Massachusetts",42,2002-02-26,0.02625
"311","Boston","Massachusetts",42,2002-02-27,0.012083
"312","Boston","Massachusetts",42,2002-02-28,0.014375
"313","Boston","Massachusetts",42,2002-03-01,0.00875
"314","Boston","Massachusetts",42,2002-03-02,0.01675
"315","Boston","Massachusetts",42,2002-03-03,0.026
"316","Boston","Massachusetts",42,2002-03-04,0.019333
"317","Boston","Massachusetts",42,2002-03-05,0.014
"318","Boston","Massachusetts",42,2002-03-06,0.003917
"319","Boston","Massachusetts",42,2002-03-07,0.008625
"320","Boston","Massachusetts",42,2002-03-08,0.015083
"321","Boston","Massachusetts",42,2002-03-09,0.021
"322","Boston","Massachusetts",42,2002-03-10,0.02975
"323","Boston","Massachusetts",42,2002-03-11,0.016417
"324","Boston","Massachusetts",42,2002-03-12,0.005417
"325","Boston","Massachusetts",42,2002-03-13,0.009111
"326","Boston","Massachusetts",42,2002-03-14,0.012708
"327","Boston","Massachusetts",42,2002-03-15,0.004458
"328","Boston","Massachusetts",42,2002-03-16,0.011917
"329","Boston","Massachusetts",42,2002-03-17,0.024292
"330","Boston","Massachusetts",42,2002-03-18,0.021083
"331","Boston","Massachusetts",42,2002-03-19,0.014667
"332","Boston","Massachusetts",42,2002-03-20,0.017292
"333","Boston","Massachusetts",42,2002-03-21,0.02125
"334","Boston","Massachusetts",42,2002-03-22,0.022417
