"","City","State","Site.Num","Date.Local","O3.Mean"
"184","New York","New York",124,2002-02-11,0.015042
"185","New York","New York",124,2002-02-12,0.010167
"186","New York","New York",124,2002-02-13,0.015833
"187","New York","New York",124,2002-02-14,0.006792
"188","New York","New York",124,2002-02-15,0.011625
"189","New York","New York",124,2002-02-16,0.007792
"190","New York","New York",124,2002-02-17,0.019529
"191","New York","New York",124,2002-02-18,0.01525
"192","New York","New York",124,2002-02-19,0.003042
"193","New York","New York",124,2002-02-20,0.016208
"194","New York","New York",124,2002-02-21,0.011417
"195","New York","New York",124,2002-02-22,0.007294
"196","New York","New York",124,2002-02-23,0.017458
"197","New York","New York",124,2002-02-24,0.015042
"198","New York","New York",124,2002-02-25,0.016292
"199","New York","New York",124,2002-02-26,0.021333
"200","New York","New York",124,2002-02-27,0.010208
"201","New York","New York",124,2002-02-28,0.016583
"202","New York","New York",124,2002-03-01,0.006042
"203","New York","New York",124,2002-03-02,0.02475
"204","New York","New York",124,2002-03-03,0.017292
"205","New York","New York",124,2002-03-04,0.019875
"206","New York","New York",124,2002-03-05,0.010125
"207","New York","New York",124,2002-03-06,0.013042
"208","New York","New York",124,2002-03-07,0.002944
"209","New York","New York",124,2002-03-08,0.009292
"210","New York","New York",124,2002-03-09,0.018833
"211","New York","New York",124,2002-03-10,0.030333
"212","New York","New York",124,2002-03-11,0.015458
"213","New York","New York",124,2002-03-12,0.007458
"214","New York","New York",124,2002-03-13,0.000917
"215","New York","New York",124,2002-03-14,0.008875
"216","New York","New York",124,2002-03-15,0.005542
"217","New York","New York",124,2002-03-16,0.013333
"218","New York","New York",124,2002-03-17,0.029333
"219","New York","New York",124,2002-03-18,0.014833
"220","New York","New York",124,2002-03-19,0.012542
"221","New York","New York",124,2002-03-20,0.01825
"222","New York","New York",124,2002-03-21,0.017917
"223","New York","New York",124,2002-03-22,0.020625
"224","New York","New York",124,2002-03-23,0.016417
"225","New York","New York",124,2002-03-24,0.009611
"226","New York","New York",124,2002-03-25,0.026167
"227","New York","New York",124,2002-03-26,0.007458
"228","New York","New York",124,2002-03-27,0.015292
"229","New York","New York",124,2002-03-28,0.01375
"230","New York","New York",124,2002-03-29,0.02725
"231","New York","New York",124,2002-04-05,0.019167
"232","New York","New York",124,2002-04-06,0.0195
"233","New York","New York",124,2002-04-07,0.031583
"234","New York","New York",124,2002-04-08,0.030458
"235","New York","New York",124,2002-04-09,0.014917
"236","New York","New York",124,2002-04-10,0.016708
"237","New York","New York",124,2002-04-11,0.023833
"238","New York","New York",124,2002-04-12,0.006692
"239","New York","New York",124,2002-04-13,0.016833
"240","New York","New York",124,2002-04-14,0.024958
"241","New York","New York",124,2002-04-15,0.017625
"242","New York","New York",124,2002-04-16,0.001
"243","New York","New York",124,2002-04-17,0.013
"244","New York","New York",124,2002-04-18,0.02625
"245","New York","New York",124,2002-04-19,0.002
"246","New York","New York",124,2002-04-21,0.015333
"247","New York","New York",124,2002-04-22,0.022529
"248","New York","New York",124,2002-04-23,0.01925
"249","New York","New York",124,2002-04-24,0.024875
"250","New York","New York",124,2002-04-25,0.0215
"251","New York","New York",124,2002-04-26,0.024292
"252","New York","New York",124,2002-04-27,0.031292
"253","New York","New York",124,2002-04-28,0.02325
"254","New York","New York",124,2002-04-29,0.00725
"255","New York","New York",124,2002-05-02,0.016722
"256","New York","New York",124,2002-05-03,0.027118
"257","New York","New York",124,2002-05-04,0.026583
"258","New York","New York",124,2002-05-05,0.032875
"259","New York","New York",124,2002-05-06,0.034292
"260","New York","New York",124,2002-05-07,0.019
"261","New York","New York",124,2002-05-08,0.033167
"262","New York","New York",124,2002-05-09,0.013833
"263","New York","New York",124,2002-05-10,0.035389
"264","New York","New York",124,2002-05-11,0.034958
"265","New York","New York",124,2002-05-12,0.03675
"266","New York","New York",124,2002-05-13,0.026647
"267","New York","New York",124,2002-05-14,0.032625
"268","New York","New York",124,2002-05-15,0.027875
"269","New York","New York",124,2002-05-16,0.042375
"270","New York","New York",124,2002-05-17,0.033375
"271","New York","New York",124,2002-05-18,0.025292
"272","New York","New York",124,2002-05-19,0.031708
"273","New York","New York",124,2002-05-20,0.029458
"274","New York","New York",124,2002-05-21,0.01725
"275","New York","New York",124,2002-05-22,0.021208
"276","New York","New York",124,2002-05-23,0.035417
"277","New York","New York",124,2002-05-24,0.035529
"278","New York","New York",124,2002-05-25,0.034625
"279","New York","New York",124,2002-05-26,0.019792
"280","New York","New York",124,2002-05-27,0.020208
"281","New York","New York",124,2002-05-28,0.012625
"282","New York","New York",124,2002-05-29,0.0175
"283","New York","New York",124,2002-05-30,0.008792
"284","New York","New York",124,2002-05-31,0.015875
"285","New York","New York",124,2002-06-01,0.03525
"286","New York","New York",124,2002-06-02,0.032792
"287","New York","New York",124,2002-06-03,0.026167
"288","New York","New York",124,2002-06-04,0.040125
"289","New York","New York",124,2002-06-05,0.029833
"290","New York","New York",124,2002-06-06,0.026556
"291","New York","New York",124,2002-06-07,0.023708
"292","New York","New York",124,2002-06-08,0.026292
"293","New York","New York",124,2002-06-09,0.037292
"294","New York","New York",124,2002-06-10,0.030958
"295","New York","New York",124,2002-06-11,0.053083
"296","New York","New York",124,2002-06-12,0.033958
"297","New York","New York",124,2002-06-13,0.01725
"298","New York","New York",124,2002-06-14,0.015792
"299","New York","New York",124,2002-06-15,0.015429
"300","New York","New York",124,2002-06-16,0.024583
"301","New York","New York",124,2002-06-17,0.024542
"302","New York","New York",124,2002-06-18,0.021556
"303","New York","New York",124,2002-06-19,0.02325
"304","New York","New York",124,2002-06-20,0.026958
"305","New York","New York",124,2002-06-21,0.031708
"306","New York","New York",124,2002-06-22,0.046667
"307","New York","New York",124,2002-06-23,0.051417
"308","New York","New York",124,2002-06-24,0.0505
"309","New York","New York",124,2002-06-25,0.035083
"310","New York","New York",124,2002-06-26,0.032708
"311","New York","New York",124,2002-06-27,0.036917
"312","New York","New York",124,2002-06-28,0.021333
"313","New York","New York",124,2002-06-29,0.029
"314","New York","New York",124,2002-06-30,0.038056
"315","New York","New York",124,2002-07-01,0.040917
"316","New York","New York",124,2002-07-02,0.041375
"317","New York","New York",124,2002-07-03,0.037833
"318","New York","New York",124,2002-07-04,0.047667
"319","New York","New York",124,2002-07-05,0.024625
"320","New York","New York",124,2002-07-06,0.026444
"321","New York","New York",124,2002-07-07,0.034667
"322","New York","New York",124,2002-07-08,0.045417
"323","New York","New York",124,2002-07-09,0.046542
"324","New York","New York",124,2002-07-10,0.030542
"325","New York","New York",124,2002-07-11,0.023208
"326","New York","New York",124,2002-07-12,0.0355
"327","New York","New York",124,2002-07-13,0.0314
"328","New York","New York",124,2002-07-14,0.035792
"329","New York","New York",124,2002-07-15,0.034667
"330","New York","New York",124,2002-07-16,0.024125
"331","New York","New York",124,2002-07-17,0.02425
"332","New York","New York",124,2002-07-18,0.047417
"333","New York","New York",124,2002-07-19,0.041958
"334","New York","New York",124,2002-07-20,0.04225
"335","New York","New York",124,2002-07-21,0.025357
"336","New York","New York",124,2002-07-22,0.033
"337","New York","New York",124,2002-07-23,0.041667
"338","New York","New York",124,2002-07-24,0.024583
"339","New York","New York",124,2002-07-25,0.018833
"340","New York","New York",124,2002-07-26,0.0175
"341","New York","New York",124,2002-07-27,0.011
"342","New York","New York",124,2002-07-28,0.027708
"343","New York","New York",124,2002-07-29,0.037833
"344","New York","New York",124,2002-08-02,0.050917
"345","New York","New York",124,2002-08-03,0.037917
"346","New York","New York",124,2002-08-04,0.03575
"347","New York","New York",124,2002-08-05,0.034958
"348","New York","New York",124,2002-08-06,0.015125
"349","New York","New York",124,2002-08-07,0.014458
"350","New York","New York",124,2002-08-08,0.0135
"351","New York","New York",124,2002-08-09,0.031708
"352","New York","New York",124,2002-08-10,0.050417
"353","New York","New York",124,2002-08-11,0.046375
"354","New York","New York",124,2002-08-12,0.034125
"355","New York","New York",124,2002-08-13,0.053792
"356","New York","New York",124,2002-08-14,0.045
"357","New York","New York",124,2002-08-15,0.017083
"358","New York","New York",124,2002-08-16,0.020958
"359","New York","New York",124,2002-08-17,0.040042
"360","New York","New York",124,2002-08-18,0.035625
"361","New York","New York",124,2002-08-19,0.042
"362","New York","New York",124,2002-08-20,0.027706
"363","New York","New York",124,2002-08-21,0.034667
"364","New York","New York",124,2002-08-22,0.031167
"365","New York","New York",124,2002-08-23,0.030292
"366","New York","New York",124,2002-08-25,0.03175
"367","New York","New York",124,2002-08-26,0.014875
"368","New York","New York",124,2002-08-27,0.041412
"369","New York","New York",124,2002-08-28,0.018542
"370","New York","New York",124,2002-08-29,0.007417
"371","New York","New York",124,2002-08-30,0.005042
"372","New York","New York",124,2002-08-31,0.017167
"373","New York","New York",124,2002-09-01,0.024167
"374","New York","New York",124,2002-09-02,0.0215
"375","New York","New York",124,2002-09-03,0.012958
"376","New York","New York",124,2002-09-04,0.022
"377","New York","New York",124,2002-09-05,0.020667
"378","New York","New York",124,2002-09-06,0.0185
"379","New York","New York",124,2002-09-07,0.026867
"380","New York","New York",124,2002-09-08,0.029083
"381","New York","New York",124,2002-09-09,0.023542
"382","New York","New York",124,2002-09-10,0.007875
"383","New York","New York",124,2002-09-11,0.022208
"384","New York","New York",124,2002-09-12,0.015667
"385","New York","New York",124,2002-09-13,0.032417
"386","New York","New York",124,2002-09-14,0.028556
"387","New York","New York",124,2002-09-15,0.015375
"388","New York","New York",124,2002-09-16,0.012792
"389","New York","New York",124,2002-09-17,0.016375
"390","New York","New York",124,2002-09-18,0.013458
"391","New York","New York",124,2002-09-19,0.024167
"392","New York","New York",124,2002-09-20,0.022042
"393","New York","New York",124,2002-09-21,0.022667
"394","New York","New York",124,2002-09-22,0.018708
"395","New York","New York",124,2002-09-23,0.018542
"396","New York","New York",124,2002-09-24,0.0035
"397","New York","New York",124,2002-09-25,0.003042
"398","New York","New York",124,2002-09-26,0.003833
"399","New York","New York",124,2002-09-27,0.007
"400","New York","New York",124,2002-09-28,0.022042
"401","New York","New York",124,2002-09-29,0.016958
"402","New York","New York",124,2002-09-30,0.015278
"403","New York","New York",124,2002-10-01,0.01675
"404","New York","New York",124,2002-10-02,0.018542
"405","New York","New York",124,2002-10-03,0.014958
"406","New York","New York",124,2002-10-04,0.022133
"407","New York","New York",124,2002-10-05,0.028875
"408","New York","New York",124,2002-10-06,0.021042
"409","New York","New York",124,2002-10-07,0.01925
"410","New York","New York",124,2002-10-08,0.011708
"411","New York","New York",124,2002-10-09,0.015208
"412","New York","New York",124,2002-10-10,0.014167
"413","New York","New York",124,2002-10-11,0.018667
"414","New York","New York",124,2002-10-12,0.0265
"415","New York","New York",124,2002-10-13,0.017167
"416","New York","New York",124,2002-10-14,0.015792
"417","New York","New York",124,2002-10-15,0.01325
"418","New York","New York",124,2002-10-16,0.011042
"419","New York","New York",124,2002-10-17,0.006042
"420","New York","New York",124,2002-10-18,0.006278
"421","New York","New York",124,2002-10-19,0.016167
"422","New York","New York",124,2002-10-20,0.012083
"423","New York","New York",124,2002-10-21,0.012083
"424","New York","New York",124,2002-10-22,0.006583
